,Feature 1 Name,Feature 2 Name,Correlation Type,r-Value,p-Value,Adjusted p-Value
414,Microbiome_RELA_s__Eubacterium_eligens,Component 1,MICROBIOME-IMAGE,0.09111439350566651,0.632047743334846,0.9282439255559629
415,Microbiome_RELA_s__Eubacterium_eligens,Component 2,MICROBIOME-IMAGE,0.049027155227864785,0.7969649609773508,0.954620054737919
416,Microbiome_RELA_s__Eubacterium_eligens,Component 3,MICROBIOME-IMAGE,-0.16319998247083758,0.3888531844821821,0.8980496376191399
417,Microbiome_RELA_s__Eubacterium_eligens,Component 4,MICROBIOME-IMAGE,0.005148970640369362,0.9784566719640184,0.9932344138814136
418,Microbiome_RELA_s__Eubacterium_eligens,Component 5,MICROBIOME-IMAGE,-0.08618929115400888,0.6506472544572456,0.9282439255559629
419,Microbiome_RELA_s__Eubacterium_eligens,Component 6,MICROBIOME-IMAGE,-0.2093168499454501,0.26695019197198167,0.8938566070476145
420,Microbiome_RELA_s__Eubacterium_eligens,Component 7,MICROBIOME-IMAGE,0.20036211839698165,0.2884131131421378,0.8980496376191399
421,Microbiome_RELA_s__Eubacterium_eligens,Component 8,MICROBIOME-IMAGE,0.47482464035753985,0.008016947763620086,0.311239093376242
422,Microbiome_RELA_s__Eubacterium_eligens,Component 9,MICROBIOME-IMAGE,0.2778205462912338,0.137155119056117,0.8014616401018414
423,Microbiome_RELA_s__Eubacterium_eligens,Component 10,MICROBIOME-IMAGE,-0.0033580243306756707,0.9859490758822835,0.9932344138814136
424,Microbiome_RELA_s__Eubacterium_eligens,Microbiome_sdi_r,MICROBIOME-MICROBIOME,-0.015894648498531505,0.9335617908426822,0.9796352088906035
425,Microbiome_RELA_s__Eubacterium_eligens,Microbiome_RELA_s__Bacteroides_caccae,MICROBIOME-MICROBIOME,0.19364606973563034,0.3052116706560709,0.8980496376191399
426,Microbiome_RELA_s__Eubacterium_eligens,Microbiome_RELA_s__Bacteroides_ovatus,MICROBIOME-MICROBIOME,0.2382971348663025,0.2047588974655024,0.8332974036158257
427,Microbiome_RELA_s__Eubacterium_eligens,Microbiome_RELA_s__Bacteroides_thetaiotaomicron,MICROBIOME-MICROBIOME,-0.1555213904090476,0.41185068626043964,0.9008379846616394
428,Microbiome_RELA_s__Eubacterium_eligens,Microbiome_RELA_s__Bacteroides_uniformis,MICROBIOME-MICROBIOME,0.3467719792144409,0.06046726992297866,0.733935472901203
429,Microbiome_RELA_s__Eubacterium_eligens,Microbiome_RELA_s__Bacteroides_vulgatus,MICROBIOME-MICROBIOME,0.35572671076290935,0.05370067579469489,0.733935472901203
430,Microbiome_RELA_s__Eubacterium_eligens,Microbiome_RELA_s__Alistipes_putredinis,MICROBIOME-MICROBIOME,-0.0022748815211296176,0.990481000265122,0.9947879228605573
431,Microbiome_RELA_s__Eubacterium_eligens,Microbiome_RELA_s__Parabacteroides_distasonis,MICROBIOME-MICROBIOME,0.27155223420730584,0.14661512326916395,0.8088843157511305
432,Microbiome_RELA_s__Eubacterium_eligens,Microbiome_RELA_s__Parabacteroides_merdae,MICROBIOME-MICROBIOME,0.06723437607535909,0.7240810657424599,0.9494041481886163
433,Microbiome_RELA_s__Blautia_wexlerae,Age,MICROBIOME-CLINICAL,0.44608404262525037,0.013481212586593039,0.37848110453666045
434,Microbiome_RELA_s__Blautia_wexlerae,Gender,MICROBIOME-CLINICAL,0.017836655911683152,0.9254655166837863,0.9796352088906035
435,Microbiome_RELA_s__Blautia_wexlerae,Lesions Contoured,MICROBIOME-CLINICAL,0.18134069970859448,0.3375474275853624,0.8980496376191399
436,Microbiome_RELA_s__Blautia_wexlerae,Race,MICROBIOME-CLINICAL,0.2052308993788139,0.2766109826771127,0.8938566070476145
437,Microbiome_RELA_s__Blautia_wexlerae,Performance Status (ECOG),MICROBIOME-CLINICAL,-0.09858635412891895,0.604248496419746,0.9176194697882257
438,Microbiome_RELA_s__Blautia_wexlerae,Diagnosis,MICROBIOME-CLINICAL,-0.3548094145413518,0.054365045831848875,0.733935472901203
439,Microbiome_RELA_s__Blautia_wexlerae,Assigned Treatment Arm,MICROBIOME-CLINICAL,-0.24828650782352177,0.18584741816108347,0.8248565078412803
440,Microbiome_RELA_s__Blautia_wexlerae,Best Response RECISTv1,MICROBIOME-CLINICAL,-0.1128144869784555,0.552810208935336,0.9109128779726916
441,Microbiome_RELA_s__Blautia_wexlerae,Gr1 Gr2 Toxicities,MICROBIOME-CLINICAL,0.15080377210456442,0.42634968750653357,0.9008379846616394
442,Microbiome_RELA_s__Blautia_wexlerae,Gr3 Toxicities,MICROBIOME-CLINICAL,-0.04794171077539161,0.8013701226354097,0.954620054737919
443,Microbiome_RELA_s__Blautia_wexlerae,Component 1,MICROBIOME-IMAGE,-0.035854465083930497,0.8507993695309608,0.9666026170504527
444,Microbiome_RELA_s__Blautia_wexlerae,Component 2,MICROBIOME-IMAGE,-0.25323625339153427,0.17694387866026118,0.819486410026126
445,Microbiome_RELA_s__Blautia_wexlerae,Component 3,MICROBIOME-IMAGE,-0.13732936626486586,0.4692732475494086,0.9108686924080341
446,Microbiome_RELA_s__Blautia_wexlerae,Component 4,MICROBIOME-IMAGE,0.13281937065682428,0.48412757810506235,0.9109128779726916
447,Microbiome_RELA_s__Blautia_wexlerae,Component 5,MICROBIOME-IMAGE,-0.25368725295233846,0.17614783039867066,0.819486410026126
448,Microbiome_RELA_s__Blautia_wexlerae,Component 6,MICROBIOME-IMAGE,0.06697343477941735,0.7251107518503013,0.9494041481886163
449,Microbiome_RELA_s__Blautia_wexlerae,Component 7,MICROBIOME-IMAGE,0.09628840623168755,0.6127427008671978,0.9214976962371024
450,Microbiome_RELA_s__Blautia_wexlerae,Component 8,MICROBIOME-IMAGE,0.029089471671868136,0.8787204600391663,0.973974710449916
451,Microbiome_RELA_s__Blautia_wexlerae,Component 9,MICROBIOME-IMAGE,0.14770235616336147,0.43603266715308964,0.9008379846616394
452,Microbiome_RELA_s__Blautia_wexlerae,Component 10,MICROBIOME-IMAGE,-0.0011274989020103932,0.9952820209713378,0.9958820480465287
453,Microbiome_RELA_s__Blautia_wexlerae,Microbiome_sdi_r,MICROBIOME-MICROBIOME,0.25684424987796756,0.17064607997377215,0.819486410026126
454,Microbiome_RELA_s__Blautia_wexlerae,Microbiome_RELA_s__Bacteroides_caccae,MICROBIOME-MICROBIOME,-0.17025233420356936,0.3683978978835981,0.8980496376191399
455,Microbiome_RELA_s__Blautia_wexlerae,Microbiome_RELA_s__Bacteroides_ovatus,MICROBIOME-MICROBIOME,0.07951274750799366,0.6761912079847678,0.9374989968331188
456,Microbiome_RELA_s__Blautia_wexlerae,Microbiome_RELA_s__Bacteroides_thetaiotaomicron,MICROBIOME-MICROBIOME,0.12263132650053586,0.5185498025428519,0.9109128779726916
457,Microbiome_RELA_s__Blautia_wexlerae,Microbiome_RELA_s__Bacteroides_uniformis,MICROBIOME-MICROBIOME,0.1053083974477707,0.5796933885334545,0.912781926062092
458,Microbiome_RELA_s__Blautia_wexlerae,Microbiome_RELA_s__Bacteroides_vulgatus,MICROBIOME-MICROBIOME,-0.3348671738970867,0.07047642441773028,0.733935472901203
459,Microbiome_RELA_s__Blautia_wexlerae,Microbiome_RELA_s__Alistipes_putredinis,MICROBIOME-MICROBIOME,-0.05193976552866949,0.7851749642246643,0.954620054737919
460,Microbiome_RELA_s__Blautia_wexlerae,Microbiome_RELA_s__Parabacteroides_distasonis,MICROBIOME-MICROBIOME,-0.06291443873217992,0.741187235140125,0.954620054737919
461,Microbiome_RELA_s__Blautia_wexlerae,Microbiome_RELA_s__Parabacteroides_merdae,MICROBIOME-MICROBIOME,0.11640877892987321,0.5401454359920761,0.9109128779726916
462,Microbiome_RELA_s__Blautia_wexlerae,Microbiome_RELA_s__Eubacterium_eligens,MICROBIOME-MICROBIOME,0.08600181341496232,0.6513594294243553,0.9282439255559629
463,Microbiome_RELA_s__Fusicatenibacter_saccharivorans,Age,MICROBIOME-CLINICAL,0.06035161052492243,0.7513936143496885,0.954620054737919
464,Microbiome_RELA_s__Fusicatenibacter_saccharivorans,Gender,MICROBIOME-CLINICAL,0.13332838496167276,0.4824390966150615,0.9109128779726916
465,Microbiome_RELA_s__Fusicatenibacter_saccharivorans,Lesions Contoured,MICROBIOME-CLINICAL,0.06843447492517879,0.719351520350383,0.9494041481886163
466,Microbiome_RELA_s__Fusicatenibacter_saccharivorans,Race,MICROBIOME-CLINICAL,0.19750993119550925,0.295473719498786,0.8980496376191399
467,Microbiome_RELA_s__Fusicatenibacter_saccharivorans,Performance Status (ECOG),MICROBIOME-CLINICAL,-0.29404836453869154,0.11474234760790347,0.7598723344035173
468,Microbiome_RELA_s__Fusicatenibacter_saccharivorans,Diagnosis,MICROBIOME-CLINICAL,-0.029215081296037504,0.878200625653956,0.973974710449916
469,Microbiome_RELA_s__Fusicatenibacter_saccharivorans,Assigned Treatment Arm,MICROBIOME-CLINICAL,0.015793315343329145,0.9339844364615282,0.9796352088906035
470,Microbiome_RELA_s__Fusicatenibacter_saccharivorans,Best Response RECISTv1,MICROBIOME-CLINICAL,0.15208075961121037,0.42239752405338327,0.9008379846616394
471,Microbiome_RELA_s__Fusicatenibacter_saccharivorans,Gr1 Gr2 Toxicities,MICROBIOME-CLINICAL,0.13332838496167276,0.4824390966150615,0.9109128779726916
472,Microbiome_RELA_s__Fusicatenibacter_saccharivorans,Gr3 Toxicities,MICROBIOME-CLINICAL,-0.10086786330614965,0.5958648884428395,0.9161982683200051
473,Microbiome_RELA_s__Fusicatenibacter_saccharivorans,Component 1,MICROBIOME-IMAGE,0.01808533236307785,0.9244292887855609,0.9796352088906035
474,Microbiome_RELA_s__Fusicatenibacter_saccharivorans,Component 2,MICROBIOME-IMAGE,-0.21526569215496835,0.25328167791298833,0.8915920952123118
475,Microbiome_RELA_s__Fusicatenibacter_saccharivorans,Component 3,MICROBIOME-IMAGE,-0.008791481009829512,0.9632244756427228,0.9911915103443381
476,Microbiome_RELA_s__Fusicatenibacter_saccharivorans,Component 4,MICROBIOME-IMAGE,-0.10675369797650122,0.5744722343868511,0.912781926062092
477,Microbiome_RELA_s__Fusicatenibacter_saccharivorans,Component 5,MICROBIOME-IMAGE,-0.07133658876547376,0.707956594817684,0.9490321910589873
478,Microbiome_RELA_s__Fusicatenibacter_saccharivorans,Component 6,MICROBIOME-IMAGE,-0.13262577066257095,0.48477057426800807,0.9109128779726916
479,Microbiome_RELA_s__Fusicatenibacter_saccharivorans,Component 7,MICROBIOME-IMAGE,0.18939361946889863,0.31615877173160395,0.8980496376191399
480,Microbiome_RELA_s__Fusicatenibacter_saccharivorans,Component 8,MICROBIOME-IMAGE,0.46218071594532295,0.010130259518192249,0.3187135494569715
481,Microbiome_RELA_s__Fusicatenibacter_saccharivorans,Component 9,MICROBIOME-IMAGE,-0.2687681337290736,0.1509647229408041,0.8088843157511305
482,Microbiome_RELA_s__Fusicatenibacter_saccharivorans,Component 10,MICROBIOME-IMAGE,-0.04345503470572873,0.8196408243590606,0.954620054737919
483,Microbiome_RELA_s__Fusicatenibacter_saccharivorans,Microbiome_sdi_r,MICROBIOME-MICROBIOME,0.24013302415420038,0.20118780465618236,0.8312930789171727
484,Microbiome_RELA_s__Fusicatenibacter_saccharivorans,Microbiome_RELA_s__Bacteroides_caccae,MICROBIOME-MICROBIOME,-0.24339843138642278,0.19494266332271437,0.8248565078412803
485,Microbiome_RELA_s__Fusicatenibacter_saccharivorans,Microbiome_RELA_s__Bacteroides_ovatus,MICROBIOME-MICROBIOME,0.21850867545964656,0.24602799818750345,0.8818109920501437
486,Microbiome_RELA_s__Fusicatenibacter_saccharivorans,Microbiome_RELA_s__Bacteroides_thetaiotaomicron,MICROBIOME-MICROBIOME,-0.31150698085078676,0.09380039401413418,0.733935472901203
487,Microbiome_RELA_s__Fusicatenibacter_saccharivorans,Microbiome_RELA_s__Bacteroides_uniformis,MICROBIOME-MICROBIOME,0.03340762783735215,0.8608795766689139,0.9682813052737647
488,Microbiome_RELA_s__Fusicatenibacter_saccharivorans,Microbiome_RELA_s__Bacteroides_vulgatus,MICROBIOME-MICROBIOME,-0.09771103179496228,0.6074781738312995,0.9176194697882257
489,Microbiome_RELA_s__Fusicatenibacter_saccharivorans,Microbiome_RELA_s__Alistipes_putredinis,MICROBIOME-MICROBIOME,0.20221213840045377,0.2838913656206473,0.8938566070476145
490,Microbiome_RELA_s__Fusicatenibacter_saccharivorans,Microbiome_RELA_s__Parabacteroides_distasonis,MICROBIOME-MICROBIOME,0.04345503470572873,0.8196408243590606,0.954620054737919
491,Microbiome_RELA_s__Fusicatenibacter_saccharivorans,Microbiome_RELA_s__Parabacteroides_merdae,MICROBIOME-MICROBIOME,-0.06926377913819863,0.7160891755819033,0.9493694418573695
492,Microbiome_RELA_s__Fusicatenibacter_saccharivorans,Microbiome_RELA_s__Eubacterium_eligens,MICROBIOME-MICROBIOME,0.5234755144732709,0.0029919489112584267,0.20395118411744942
493,Microbiome_RELA_s__Fusicatenibacter_saccharivorans,Microbiome_RELA_s__Blautia_wexlerae,MICROBIOME-MICROBIOME,0.18051614588150328,0.3397859003987691,0.8980496376191399
494,Microbiome_RELA_s__Eubacterium_rectale,Age,MICROBIOME-CLINICAL,-0.1509087274551385,0.4260240932567012,0.9008379846616394
495,Microbiome_RELA_s__Eubacterium_rectale,Gender,MICROBIOME-CLINICAL,0.1486991082313333,0.43290770141123724,0.9008379846616394
496,Microbiome_RELA_s__Eubacterium_rectale,Lesions Contoured,MICROBIOME-CLINICAL,-0.23959292610046512,0.2022338908368183,0.8312930789171727
497,Microbiome_RELA_s__Eubacterium_rectale,Race,MICROBIOME-CLINICAL,-0.27411265412622404,0.142695619701605,0.8080424438288032
498,Microbiome_RELA_s__Eubacterium_rectale,Performance Status (ECOG),MICROBIOME-CLINICAL,-0.041313467522484104,0.8283951052915172,0.9552883548891256
499,Microbiome_RELA_s__Eubacterium_rectale,Diagnosis,MICROBIOME-CLINICAL,0.10390997335083843,0.5847651310059194,0.912781926062092
500,Microbiome_RELA_s__Eubacterium_rectale,Assigned Treatment Arm,MICROBIOME-CLINICAL,-0.27688690868436233,0.1385351898244651,0.8037006047972516
501,Microbiome_RELA_s__Eubacterium_rectale,Best Response RECISTv1,MICROBIOME-CLINICAL,-0.11114273424223485,0.5587472707208446,0.9109128779726916
502,Microbiome_RELA_s__Eubacterium_rectale,Gr1 Gr2 Toxicities,MICROBIOME-CLINICAL,0.09002269656987415,0.6361520718104468,0.9282439255559629
503,Microbiome_RELA_s__Eubacterium_rectale,Gr3 Toxicities,MICROBIOME-CLINICAL,-0.16952773417957406,0.3704698954525581,0.8980496376191399
504,Microbiome_RELA_s__Eubacterium_rectale,Component 1,MICROBIOME-IMAGE,-0.04057459581320994,0.8314201958200792,0.9552883548891256
505,Microbiome_RELA_s__Eubacterium_rectale,Component 2,MICROBIOME-IMAGE,-0.15467527737278214,0.41443055213405144,0.9008379846616394
506,Microbiome_RELA_s__Eubacterium_rectale,Component 3,MICROBIOME-IMAGE,-0.2579560667154983,0.16873778865521272,0.819486410026126
507,Microbiome_RELA_s__Eubacterium_rectale,Component 4,MICROBIOME-IMAGE,-0.09565768346265859,0.6150828143587506,0.9214976962371024
508,Microbiome_RELA_s__Eubacterium_rectale,Component 5,MICROBIOME-IMAGE,-0.20729929860930896,0.2716926954172258,0.8938566070476145
509,Microbiome_RELA_s__Eubacterium_rectale,Component 6,MICROBIOME-IMAGE,-0.10795301552726766,0.5701557378019781,0.9109128779726916
510,Microbiome_RELA_s__Eubacterium_rectale,Component 7,MICROBIOME-IMAGE,-0.08729685765872441,0.646446089538669,0.9282439255559629
511,Microbiome_RELA_s__Eubacterium_rectale,Component 8,MICROBIOME-IMAGE,-0.07303427246377789,0.7013191332355595,0.9490321910589873
512,Microbiome_RELA_s__Eubacterium_rectale,Component 9,MICROBIOME-IMAGE,0.13303549293907016,0.483410296303992,0.9109128779726916
513,Microbiome_RELA_s__Eubacterium_rectale,Component 10,MICROBIOME-IMAGE,-0.14188813202558873,0.45450403918097737,0.9020207521965496
514,Microbiome_RELA_s__Eubacterium_rectale,Microbiome_sdi_r,MICROBIOME-MICROBIOME,0.004672226184551448,0.9804509773872647,0.9932344138814136
515,Microbiome_RELA_s__Eubacterium_rectale,Microbiome_RELA_s__Bacteroides_caccae,MICROBIOME-MICROBIOME,-0.1738559953935723,0.35819486127445466,0.8980496376191399
516,Microbiome_RELA_s__Eubacterium_rectale,Microbiome_RELA_s__Bacteroides_ovatus,MICROBIOME-MICROBIOME,0.10845338407175864,0.56835917993707,0.9109128779726916
517,Microbiome_RELA_s__Eubacterium_rectale,Microbiome_RELA_s__Bacteroides_thetaiotaomicron,MICROBIOME-MICROBIOME,-0.4318832414054331,0.017161811376185457,0.4386988033037407
518,Microbiome_RELA_s__Eubacterium_rectale,Microbiome_RELA_s__Bacteroides_uniformis,MICROBIOME-MICROBIOME,-0.1340191195042389,0.4801526679628346,0.9109128779726916
519,Microbiome_RELA_s__Eubacterium_rectale,Microbiome_RELA_s__Bacteroides_vulgatus,MICROBIOME-MICROBIOME,0.03811552940028813,0.8415048980619723,0.9614071582781754
520,Microbiome_RELA_s__Eubacterium_rectale,Microbiome_RELA_s__Alistipes_putredinis,MICROBIOME-MICROBIOME,-0.31235357038386585,0.09286417511693448,0.733935472901203
521,Microbiome_RELA_s__Eubacterium_rectale,Microbiome_RELA_s__Parabacteroides_distasonis,MICROBIOME-MICROBIOME,-0.2894321168008976,0.12081985817406783,0.7598723344035173
522,Microbiome_RELA_s__Eubacterium_rectale,Microbiome_RELA_s__Parabacteroides_merdae,MICROBIOME-MICROBIOME,-0.2830599600474125,0.12959584672247604,0.7794809016101868
523,Microbiome_RELA_s__Eubacterium_rectale,Microbiome_RELA_s__Eubacterium_eligens,MICROBIOME-MICROBIOME,0.13634654341779093,0.4724898616676446,0.9109128779726916
524,Microbiome_RELA_s__Eubacterium_rectale,Microbiome_RELA_s__Blautia_wexlerae,MICROBIOME-MICROBIOME,0.05608265890062249,0.7684854247208708,0.954620054737919
525,Microbiome_RELA_s__Eubacterium_rectale,Microbiome_RELA_s__Fusicatenibacter_saccharivorans,MICROBIOME-MICROBIOME,0.17963800892298773,0.34217970494255456,0.8980496376191399
526,Microbiome_RELA_s__Lachnospira_pectinoschiza,Age,MICROBIOME-CLINICAL,0.04320715373880036,0.8206530444320641,0.954620054737919
527,Microbiome_RELA_s__Lachnospira_pectinoschiza,Gender,MICROBIOME-CLINICAL,0.1899001771217624,0.3148421166527888,0.8980496376191399
528,Microbiome_RELA_s__Lachnospira_pectinoschiza,Lesions Contoured,MICROBIOME-CLINICAL,-0.0660186418534078,0.728882402276835,0.9494041481886163
529,Microbiome_RELA_s__Lachnospira_pectinoschiza,Race,MICROBIOME-CLINICAL,-0.013799479654780705,0.9423038666116985,0.9801066420629726
530,Microbiome_RELA_s__Lachnospira_pectinoschiza,Performance Status (ECOG),MICROBIOME-CLINICAL,0.1636204546435121,0.38761561359256286,0.8980496376191399
531,Microbiome_RELA_s__Lachnospira_pectinoschiza,Diagnosis,MICROBIOME-CLINICAL,-0.18515145206483755,0.32731888501535705,0.8980496376191399
532,Microbiome_RELA_s__Lachnospira_pectinoschiza,Assigned Treatment Arm,MICROBIOME-CLINICAL,-0.15975160282719922,0.3990882415252352,0.8980496376191399
533,Microbiome_RELA_s__Lachnospira_pectinoschiza,Best Response RECISTv1,MICROBIOME-CLINICAL,0.275202801766519,0.14105009804866203,0.8080424438288032
534,Microbiome_RELA_s__Lachnospira_pectinoschiza,Gr1 Gr2 Toxicities,MICROBIOME-CLINICAL,0.05633595292388319,0.767468237183268,0.954620054737919
535,Microbiome_RELA_s__Lachnospira_pectinoschiza,Gr3 Toxicities,MICROBIOME-CLINICAL,-0.0841578397997394,0.6583801106148075,0.9301466847718697
536,Microbiome_RELA_s__Lachnospira_pectinoschiza,Component 1,MICROBIOME-IMAGE,0.07007786429365963,0.7128914578943152,0.9490321910589873
537,Microbiome_RELA_s__Lachnospira_pectinoschiza,Component 2,MICROBIOME-IMAGE,-0.05494994438264739,0.7730388113386168,0.954620054737919
538,Microbiome_RELA_s__Lachnospira_pectinoschiza,Component 3,MICROBIOME-IMAGE,0.07408231368186874,0.6972322835738773,0.9490321910589873
539,Microbiome_RELA_s__Lachnospira_pectinoschiza,Component 4,MICROBIOME-IMAGE,0.06607341490545049,0.7286658674295455,0.9494041481886163
540,Microbiome_RELA_s__Lachnospira_pectinoschiza,Component 5,MICROBIOME-IMAGE,-0.08832035595105672,0.6425732546619212,0.9282439255559629
541,Microbiome_RELA_s__Lachnospira_pectinoschiza,Component 6,MICROBIOME-IMAGE,0.1345939933259177,0.4782540213706947,0.9109128779726916
542,Microbiome_RELA_s__Lachnospira_pectinoschiza,Component 7,MICROBIOME-IMAGE,0.005561735261401557,0.976730107758198,0.9932344138814136
543,Microbiome_RELA_s__Lachnospira_pectinoschiza,Component 8,MICROBIOME-IMAGE,0.05628476084538376,0.7676737857629369,0.954620054737919
544,Microbiome_RELA_s__Lachnospira_pectinoschiza,Component 9,MICROBIOME-IMAGE,0.28809788654060065,0.12261998550276808,0.7598723344035173
545,Microbiome_RELA_s__Lachnospira_pectinoschiza,Component 10,MICROBIOME-IMAGE,0.07363737486095662,0.6989663216022932,0.9490321910589873
546,Microbiome_RELA_s__Lachnospira_pectinoschiza,Microbiome_sdi_r,MICROBIOME-MICROBIOME,-0.660956618464961,7.011632634531385e-05,0.013140623140198059
547,Microbiome_RELA_s__Lachnospira_pectinoschiza,Microbiome_RELA_s__Bacteroides_caccae,MICROBIOME-MICROBIOME,0.6093437152391545,0.0003515038950531992,0.04792169769225283
548,Microbiome_RELA_s__Lachnospira_pectinoschiza,Microbiome_RELA_s__Bacteroides_ovatus,MICROBIOME-MICROBIOME,-0.045000915356469204,0.8133347010217512,0.954620054737919
549,Microbiome_RELA_s__Lachnospira_pectinoschiza,Microbiome_RELA_s__Bacteroides_thetaiotaomicron,MICROBIOME-MICROBIOME,-0.1371627603448539,0.4698177135760182,0.9108686924080341
550,Microbiome_RELA_s__Lachnospira_pectinoschiza,Microbiome_RELA_s__Bacteroides_uniformis,MICROBIOME-MICROBIOME,0.44249165739710794,0.014343415942098378,0.37848110453666045
551,Microbiome_RELA_s__Lachnospira_pectinoschiza,Microbiome_RELA_s__Bacteroides_vulgatus,MICROBIOME-MICROBIOME,0.6867630700778643,2.7774980747689145e-05,0.00757331141720324
552,Microbiome_RELA_s__Lachnospira_pectinoschiza,Microbiome_RELA_s__Alistipes_putredinis,MICROBIOME-MICROBIOME,-0.3388487966360003,0.06699534880770054,0.733935472901203
553,Microbiome_RELA_s__Lachnospira_pectinoschiza,Microbiome_RELA_s__Parabacteroides_distasonis,MICROBIOME-MICROBIOME,0.5790878754171301,0.0007996293255365466,0.07267742092098833
554,Microbiome_RELA_s__Lachnospira_pectinoschiza,Microbiome_RELA_s__Parabacteroides_merdae,MICROBIOME-MICROBIOME,-0.30934284841770143,0.09622615525049427,0.733935472901203
555,Microbiome_RELA_s__Lachnospira_pectinoschiza,Microbiome_RELA_s__Eubacterium_eligens,MICROBIOME-MICROBIOME,0.29752095569786435,0.11032255272120803,0.7590360239861266
556,Microbiome_RELA_s__Lachnospira_pectinoschiza,Microbiome_RELA_s__Blautia_wexlerae,MICROBIOME-MICROBIOME,-0.11072039217742059,0.5602517944041526,0.9109128779726916
557,Microbiome_RELA_s__Lachnospira_pectinoschiza,Microbiome_RELA_s__Fusicatenibacter_saccharivorans,MICROBIOME-MICROBIOME,-0.1446826589046228,0.4455744919482125,0.9008379846616394
558,Microbiome_RELA_s__Lachnospira_pectinoschiza,Microbiome_RELA_s__Eubacterium_rectale,MICROBIOME-MICROBIOME,0.07106701933344044,0.7090124818254651,0.9490321910589873
559,Microbiome_RELA_s__Roseburia_faecis,Age,MICROBIOME-CLINICAL,-0.13190733784760383,0.48716049501714664,0.9109128779726916
560,Microbiome_RELA_s__Roseburia_faecis,Gender,MICROBIOME-CLINICAL,0.1877970707741098,0.3203308654592676,0.8980496376191399
561,Microbiome_RELA_s__Roseburia_faecis,Lesions Contoured,MICROBIOME-CLINICAL,-0.11699293700845326,0.5381001544053672,0.9109128779726916
562,Microbiome_RELA_s__Roseburia_faecis,Race,MICROBIOME-CLINICAL,0.11006910785116009,0.5625755172942568,0.9109128779726916
563,Microbiome_RELA_s__Roseburia_faecis,Performance Status (ECOG),MICROBIOME-CLINICAL,0.006610016386155854,0.9723457053568154,0.9932344138814136
564,Microbiome_RELA_s__Roseburia_faecis,Diagnosis,MICROBIOME-CLINICAL,-0.29017251565883934,0.11982939210543384,0.7598723344035173
565,Microbiome_RELA_s__Roseburia_faecis,Assigned Treatment Arm,MICROBIOME-CLINICAL,0.05388535435870583,0.777325090780792,0.954620054737919
566,Microbiome_RELA_s__Roseburia_faecis,Best Response RECISTv1,MICROBIOME-CLINICAL,0.26710745859270196,0.15360302963416667,0.8088843157511305
567,Microbiome_RELA_s__Roseburia_faecis,Gr1 Gr2 Toxicities,MICROBIOME-CLINICAL,0.13000719531752636,0.49351033392130556,0.9109128779726916
568,Microbiome_RELA_s__Roseburia_faecis,Gr3 Toxicities,MICROBIOME-CLINICAL,0.27007842611516775,0.1489062223543967,0.8088843157511305
569,Microbiome_RELA_s__Roseburia_faecis,Component 1,MICROBIOME-IMAGE,0.0015579792329209988,0.9934807240055202,0.9958820480465287
570,Microbiome_RELA_s__Roseburia_faecis,Component 2,MICROBIOME-IMAGE,-0.21077233336802656,0.2635625225927074,0.8932531752756929
571,Microbiome_RELA_s__Roseburia_faecis,Component 3,MICROBIOME-IMAGE,0.1359893301878186,0.473661797437278,0.9109128779726916
572,Microbiome_RELA_s__Roseburia_faecis,Component 4,MICROBIOME-IMAGE,-0.18807035025974916,0.3196143307110066,0.8980496376191399
573,Microbiome_RELA_s__Roseburia_faecis,Component 5,MICROBIOME-IMAGE,-0.0941464593607975,0.620704820598008,0.9233896202732097
574,Microbiome_RELA_s__Roseburia_faecis,Component 6,MICROBIOME-IMAGE,0.14400179481426945,0.4477413521987055,0.9008379846616394
575,Microbiome_RELA_s__Roseburia_faecis,Component 7,MICROBIOME-IMAGE,0.011350991554138705,0.9525284253899973,0.9887921979302255
576,Microbiome_RELA_s__Roseburia_faecis,Component 8,MICROBIOME-IMAGE,-0.04696194544947582,0.8053515335128438,0.954620054737919
577,Microbiome_RELA_s__Roseburia_faecis,Component 9,MICROBIOME-IMAGE,0.02203427772273984,0.9079914842457322,0.9796352088906035
578,Microbiome_RELA_s__Roseburia_faecis,Component 10,MICROBIOME-IMAGE,0.043845986983633824,0.81804495140996,0.954620054737919
579,Microbiome_RELA_s__Roseburia_faecis,Microbiome_sdi_r,MICROBIOME-MICROBIOME,-0.10126865013986493,0.5943973545996367,0.9161982683200051
580,Microbiome_RELA_s__Roseburia_faecis,Microbiome_RELA_s__Bacteroides_caccae,MICROBIOME-MICROBIOME,0.236590274942146,0.20811787021006872,0.8408095613814024
581,Microbiome_RELA_s__Roseburia_faecis,Microbiome_RELA_s__Bacteroides_ovatus,MICROBIOME-MICROBIOME,-0.29497333720920005,0.1135524210101657,0.7598723344035173
582,Microbiome_RELA_s__Roseburia_faecis,Microbiome_RELA_s__Bacteroides_thetaiotaomicron,MICROBIOME-MICROBIOME,0.00579819000605175,0.9757410808009718,0.9932344138814136
583,Microbiome_RELA_s__Roseburia_faecis,Microbiome_RELA_s__Bacteroides_uniformis,MICROBIOME-MICROBIOME,0.06343201162606923,0.7391311698097235,0.954620054737919
584,Microbiome_RELA_s__Roseburia_faecis,Microbiome_RELA_s__Bacteroides_vulgatus,MICROBIOME-MICROBIOME,-0.05408413622854324,0.7765242594288666,0.954620054737919
